year,epi_week,state,suspected_cases,confirmed_cases,deaths,data_quality_flag,is_endemic
2024,33,Edo,62,3,1,table_based,1
2024,33,Ekiti,0,0,0,table_based,0
2024,33,Enugu,0,0,0,table_based,0
2024,33,FCT,0,0,0,table_based,0
2024,33,Gombe,0,0,0,table_based,0
2024,33,Imo,0,0,0,table_based,0
2024,33,Jigawa,0,0,0,table_based,0
2024,33,Kaduna,0,0,0,table_based,0
2024,33,Kano,0,0,0,table_based,0
2024,33,Katsina,0,0,0,table_based,0
2024,33,Kebbi,0,0,0,table_based,0
2024,33,Kogi,2,1,0,table_based,1
2024,33,Kwara,0,0,0,table_based,0
2024,33,Lagos,0,0,0,table_based,0
2024,33,Nasarawa,0,0,0,table_based,0
2024,33,Niger,0,0,0,table_based,0
2024,33,Ogun,0,0,0,table_based,0
2024,33,Ondo,35,2,1,table_based,1
2024,33,Osun,0,0,0,table_based,0
2024,33,Oyo,0,0,0,table_based,0
2024,33,Plateau,0,0,0,table_based,0
2024,33,Rivers,2,1,0,table_based,0
2024,33,Sokoto,0,0,0,table_based,0
2024,33,Taraba,0,0,0,table_based,1
2024,33,Yobe,0,0,0,table_based,0
2024,33,Zamfara,0,0,0,table_based,0
2024,34,Abia,0,0,0,table_based,0
2024,34,Adamawa,0,0,0,table_based,0
2024,34,Akwa Ibom,0,0,0,table_based,0
2024,34,Anambra,0,0,0,table_based,0
2024,34,Bauchi,0,0,0,table_based,1
2024,34,Bayelsa,0,0,0,table_based,0
2024,34,Benue,0,0,0,table_based,1
2024,34,Borno,0,0,0,table_based,0
2024,34,Cross River,0,0,0,table_based,0
2024,34,Delta,0,0,0,table_based,0
2024,34,Ebonyi,0,0,0,table_based,1
2024,34,Edo,28,1,0,table_based,1
2024,34,Ekiti,0,0,0,table_based,0
2024,34,Enugu,0,0,0,table_based,0
2024,34,FCT,0,0,0,table_based,0
2024,34,Gombe,0,0,0,table_based,0
2024,34,Imo,0,0,0,table_based,0
2024,34,Jigawa,0,0,0,table_based,0
2024,34,Kaduna,0,0,0,table_based,0
2024,34,Kano,0,0,0,table_based,0
2024,34,Katsina,0,0,0,table_based,0
2024,34,Kebbi,0,0,0,table_based,0
2024,34,Kogi,0,0,0,table_based,1
2024,34,Kwara,0,0,0,table_based,0
2024,34,Lagos,0,0,0,table_based,0
2024,34,Nasarawa,0,0,0,table_based,0
2024,34,Niger,0,0,0,table_based,0
2024,34,Ogun,0,0,0,table_based,0
2024,34,Ondo,23,0,0,table_based,1
2024,34,Osun,0,0,0,table_based,0
2024,34,Oyo,0,0,0,table_based,0
2024,34,Plateau,0,0,0,table_based,0
2024,34,Rivers,0,0,0,table_based,0
2024,34,Sokoto,0,0,0,table_based,0
2024,34,Taraba,3,1,0,table_based,1
2024,34,Yobe,0,0,0,table_based,0
2024,34,Zamfara,0,0,0,table_based,0
2024,35,Abia,0,0,0,table_based,0
2024,35,Adamawa,0,0,0,table_based,0
2024,35,Akwa Ibom,0,0,0,table_based,0
2024,35,Anambra,0,0,0,table_based,0
2024,35,Bauchi,3,3,0,table_based,1
2024,35,Bayelsa,0,0,0,table_based,0
2024,35,Benue,0,0,0,table_based,1
2024,35,Borno,0,0,0,table_based,0
2024,35,Cross River,0,0,0,table_based,0
2024,35,Delta,0,0,0,table_based,0
2024,35,Ebonyi,1,1,0,table_based,1
2024,35,Edo,7,6,1,table_based,1
2024,35,Ekiti,0,0,0,table_based,0
2024,35,Enugu,0,0,0,table_based,0
2024,35,FCT,0,0,0,table_based,0
2024,35,Gombe,0,0,0,table_based,0
2024,35,Imo,0,0,0,table_based,0
2024,35,Jigawa,0,0,0,table_based,0
2024,35,Kaduna,0,0,0,table_based,0
2024,35,Kano,0,0,0,table_based,0
2024,35,Katsina,0,0,0,table_based,0
2024,35,Kebbi,0,0,0,table_based,0
2024,35,Kogi,0,0,0,table_based,1
2024,35,Kwara,0,0,0,table_based,0
2024,35,Lagos,0,0,0,table_based,0
2024,35,Nasarawa,0,0,0,table_based,0
2024,35,Niger,0,0,0,table_based,0
2024,35,Ogun,0,0,0,table_based,0
2024,35,Ondo,8,1,0,table_based,1
2024,35,Osun,0,0,0,table_based,0
2024,35,Oyo,0,0,0,table_based,0
2024,35,Plateau,0,0,0,table_based,0
2024,35,Rivers,0,0,0,table_based,0
2024,35,Sokoto,0,0,0,table_based,0
2024,35,Taraba,0,0,0,table_based,1
2024,35,Yobe,0,0,0,table_based,0
2024,35,Zamfara,0,0,0,table_based,0
2024,36,Abia,0,0,0,table_based,0
2024,36,Adamawa,0,0,0,table_based,0
2024,36,Akwa Ibom,0,0,0,table_based,0
2024,36,Anambra,0,0,0,table_based,0
2024,36,Bauchi,5,3,0,table_based,1
2024,36,Bayelsa,0,0,0,table_based,0
2024,36,Benue,0,0,0,table_based,1
2024,36,Borno,0,0,0,table_based,0
2024,36,Cross River,0,0,0,table_based,0
2024,36,Delta,0,0,0,table_based,0
2024,36,Ebonyi,0,0,0,table_based,1
2024,36,Edo,35,1,0,table_based,1
2024,36,Ekiti,0,0,0,table_based,0
2024,36,Enugu,0,0,0,table_based,0
2024,36,FCT,0,0,0,table_based,0
2024,36,Gombe,0,0,0,table_based,0
2024,36,Imo,0,0,0,table_based,0
2024,36,Jigawa,0,0,0,table_based,0
2024,36,Kaduna,0,0,0,table_based,0
2024,36,Kano,0,0,0,table_based,0
2024,36,Katsina,0,0,0,table_based,0
2024,36,Kebbi,0,0,0,table_based,0
2024,36,Kogi,0,0,0,table_based,1
2024,36,Kwara,0,0,0,table_based,0
2024,36,Lagos,0,0,0,table_based,0
2024,36,Nasarawa,0,0,0,table_based,0
2024,36,Niger,0,0,0,table_based,0
2024,36,Ogun,0,0,0,table_based,0
2024,36,Ondo,36,3,0,table_based,1
2024,36,Osun,0,0,0,table_based,0
2024,36,Oyo,0,0,0,table_based,0
2024,36,Plateau,0,0,0,table_based,0
2024,36,Rivers,0,0,0,table_based,0
2024,36,Sokoto,0,0,0,table_based,0
2024,36,Taraba,0,0,0,table_based,1
2024,36,Yobe,0,0,0,table_based,0
2024,36,Zamfara,0,0,0,table_based,0
2024,37,Abia,0,0,0,table_based,0
2024,37,Adamawa,0,0,0,table_based,0
2024,37,Akwa Ibom,0,0,0,table_based,0
2024,37,Anambra,0,0,0,table_based,0
2024,37,Bauchi,0,0,0,table_based,1
2024,37,Bayelsa,0,0,0,table_based,0
2024,37,Benue,0,0,0,table_based,1
2024,37,Borno,0,0,0,table_based,0
2024,37,Cross River,0,0,0,table_based,0
2024,37,Delta,0,0,0,table_based,0
2024,37,Ebonyi,0,0,0,table_based,1
2024,37,Edo,4,3,1,table_based,1
2024,37,Ekiti,0,0,0,table_based,0
2024,37,Enugu,1,1,0,table_based,0
2024,37,FCT,0,0,0,table_based,0
2024,37,Gombe,0,0,0,table_based,0
2024,37,Imo,0,0,0,table_based,0
2024,37,Jigawa,0,0,0,table_based,0
2024,37,Kaduna,0,0,0,table_based,0
2024,37,Kano,0,0,0,table_based,0
2024,37,Katsina,0,0,0,table_based,0
2024,37,Kebbi,0,0,0,table_based,0
2024,37,Kogi,0,0,0,table_based,1
2024,37,Kwara,0,0,0,table_based,0
2024,37,Lagos,0,0,0,table_based,0
2024,37,Nasarawa,0,0,0,table_based,0
2024,37,Niger,0,0,0,table_based,0
2024,37,Ogun,0,0,0,table_based,0
2024,37,Ondo,3,1,0,table_based,1
2024,37,Osun,0,0,0,table_based,0
2024,37,Oyo,0,0,0,table_based,0
2024,37,Plateau,0,0,0,table_based,0
2024,37,Rivers,0,0,0,table_based,0
2024,37,Sokoto,0,0,0,table_based,0
2024,37,Taraba,0,0,0,table_based,1
2024,37,Yobe,0,0,0,table_based,0
2024,37,Zamfara,0,0,0,table_based,0
2024,38,Abia,0,0,0,table_based,0
2024,38,Adamawa,0,0,0,table_based,0
2024,38,Akwa Ibom,0,0,0,table_based,0
2024,38,Anambra,0,0,0,table_based,0
2024,38,Bauchi,0,0,0,table_based,1
2024,38,Bayelsa,0,0,0,table_based,0
2024,38,Benue,0,0,0,table_based,1
2024,38,Borno,0,0,0,table_based,0
2024,38,Cross River,0,0,0,table_based,0
2024,38,Delta,0,0,0,table_based,0
2024,38,Ebonyi,0,0,0,table_based,1
2024,38,Edo,27,2,1,table_based,1
2024,38,Ekiti,0,0,0,table_based,0
2024,38,Enugu,0,0,0,table_based,0
2024,38,FCT,0,0,0,table_based,0
2024,38,Gombe,0,0,0,table_based,0
2024,38,Imo,0,0,0,table_based,0
2024,38,Jigawa,0,0,0,table_based,0
2024,38,Kaduna,0,0,0,table_based,0
2024,38,Kano,0,0,0,table_based,0
2024,38,Katsina,0,0,0,table_based,0
2024,38,Kebbi,0,0,0,table_based,0
2024,38,Kogi,1,1,0,table_based,1
2024,38,Kwara,0,0,0,table_based,0
2024,38,Lagos,0,0,0,table_based,0
2024,38,Nasarawa,0,0,0,table_based,0
2024,38,Niger,0,0,0,table_based,0
2024,38,Ogun,0,0,0,table_based,0
2024,38,Ondo,28,1,0,table_based,1
2024,38,Osun,0,0,0,table_based,0
2024,38,Oyo,0,0,0,table_based,0
2024,38,Plateau,0,0,0,table_based,0
2024,38,Rivers,0,0,0,table_based,0
2024,38,Sokoto,0,0,0,table_based,0
2024,38,Taraba,0,0,0,table_based,1
2024,38,Yobe,0,0,0,table_based,0
2024,38,Zamfara,0,0,0,table_based,0
2024,39,Abia,0,0,0,table_based,0
2024,39,Adamawa,0,0,0,table_based,0
2024,39,Akwa Ibom,0,0,0,table_based,0
2024,39,Anambra,0,0,0,table_based,0
2024,39,Bauchi,0,0,0,table_based,1
2024,39,Bayelsa,0,0,0,table_based,0
2024,39,Benue,0,0,0,table_based,1
2024,39,Borno,0,0,0,table_based,0
2024,39,Cross River,0,0,0,table_based,0
2024,39,Delta,0,0,0,table_based,0
2024,39,Ebonyi,0,0,0,table_based,1
2024,39,Edo,36,4,0,table_based,1
2024,39,Ekiti,0,0,0,table_based,0
2024,39,Enugu,0,0,0,table_based,0
2024,39,FCT,0,0,0,table_based,0
2024,39,Gombe,0,0,0,table_based,0
2024,39,Imo,0,0,0,table_based,0
2024,39,Jigawa,0,0,0,table_based,0
2024,39,Kaduna,0,0,0,table_based,0
2024,39,Kano,0,0,0,table_based,0
2024,39,Katsina,0,0,0,table_based,0
2024,39,Kebbi,0,0,0,table_based,0
2024,39,Kogi,0,0,0,table_based,1
2024,39,Kwara,0,0,0,table_based,0
2024,39,Lagos,0,0,0,table_based,0
2024,39,Nasarawa,0,0,0,table_based,0
2024,39,Niger,0,0,0,table_based,0
2024,39,Ogun,0,0,0,table_based,0
2024,39,Ondo,30,5,1,table_based,1
2024,39,Osun,0,0,0,table_based,0
2024,39,Oyo,0,0,0,table_based,0
2024,39,Plateau,0,0,0,table_based,0
2024,39,Rivers,0,0,0,table_based,0
2024,39,Sokoto,0,0,0,table_based,0
2024,39,Taraba,0,0,0,table_based,1
2024,39,Yobe,0,0,0,table_based,0
2024,39,Zamfara,0,0,0,table_based,0
2024,40,Abia,0,0,0,table_based,0
2024,40,Adamawa,0,0,0,table_based,0
2024,40,Akwa Ibom,0,0,0,table_based,0
2024,40,Anambra,0,0,0,table_based,0
2024,40,Bauchi,0,0,0,table_based,1
2024,40,Bayelsa,0,0,0,table_based,0
2024,40,Benue,0,0,0,table_based,1
2024,40,Borno,0,0,0,table_based,0
2024,40,Cross River,0,0,0,table_based,0
2024,40,Delta,0,0,0,table_based,0
2024,40,Ebonyi,0,0,0,table_based,1
2024,40,Edo,1,1,1,table_based,1
2024,40,Ekiti,0,0,0,table_based,0
2024,40,Enugu,0,0,0,table_based,0
2024,40,FCT,0,0,0,table_based,0
2024,40,Gombe,0,0,0,table_based,0
2024,40,Imo,0,0,0,table_based,0
2024,40,Jigawa,0,0,0,table_based,0
2024,40,Kaduna,0,0,0,table_based,0
2024,40,Kano,0,0,0,table_based,0
2024,40,Katsina,0,0,0,table_based,0
2024,40,Kebbi,0,0,0,table_based,0
2024,40,Kogi,0,0,0,table_based,1
2024,40,Kwara,0,0,0,table_based,0
2024,40,Lagos,0,0,0,table_based,0
2024,40,Nasarawa,0,0,0,table_based,0
2024,40,Niger,0,0,0,table_based,0
2024,40,Ogun,0,0,0,table_based,0
2024,40,Ondo,5,5,0,table_based,1
2024,40,Osun,0,0,0,table_based,0
2024,40,Oyo,0,0,0,table_based,0
2024,40,Plateau,0,0,0,table_based,0
2024,40,Rivers,0,0,0,table_based,0
2024,40,Sokoto,0,0,0,table_based,0
2024,40,Taraba,0,0,0,table_based,1
2024,40,Yobe,0,0,0,table_based,0
2024,40,Zamfara,0,0,0,table_based,0
2024,41,Abia,0,0,0,table_based,0
2024,41,Adamawa,0,0,0,table_based,0
2024,41,Akwa Ibom,0,0,0,table_based,0
2024,41,Anambra,0,0,0,table_based,0
2024,41,Bauchi,0,0,0,table_based,1
2024,41,Bayelsa,0,0,0,table_based,0
2024,41,Benue,1,1,0,table_based,1
2024,41,Borno,0,0,0,table_based,0
2024,41,Cross River,0,0,0,table_based,0
2024,41,Delta,0,0,0,table_based,0
2024,41,Ebonyi,0,0,0,table_based,1
2024,41,Edo,4,5,0,table_based,1
2024,41,Ekiti,0,0,0,table_based,0
2024,41,Enugu,0,0,0,table_based,0
2024,41,FCT,0,0,0,table_based,0
2024,41,Gombe,0,0,0,table_based,0
2024,41,Imo,0,0,0,table_based,0
2024,41,Jigawa,0,0,0,table_based,0
2024,41,Kaduna,0,0,0,table_based,0
2024,41,Kano,0,0,0,table_based,0
2024,41,Katsina,0,0,0,table_based,0
2024,41,Kebbi,0,0,0,table_based,0
2024,41,Kogi,0,0,0,table_based,1
2024,41,Kwara,0,0,0,table_based,0
2024,41,Lagos,0,0,0,table_based,0
2024,41,Nasarawa,0,0,0,table_based,0
2024,41,Niger,0,0,0,table_based,0
2024,41,Ogun,0,0,0,table_based,0
2024,41,Ondo,9,3,0,table_based,1
2024,41,Osun,0,0,0,table_based,0
2024,41,Oyo,0,0,0,table_based,0
2024,41,Plateau,0,0,0,table_based,0
2024,41,Rivers,0,0,0,table_based,0
2024,41,Sokoto,0,0,0,table_based,0
2024,41,Taraba,1,1,0,table_based,1
2024,41,Yobe,0,0,0,table_based,0
2024,41,Zamfara,0,0,0,table_based,0
2024,42,Abia,0,0,0,table_based,0
2024,42,Adamawa,0,0,0,table_based,0
2024,42,Akwa Ibom,0,0,0,table_based,0
2024,42,Anambra,0,0,0,table_based,0
2024,42,Bauchi,0,0,0,table_based,1
2024,42,Bayelsa,0,0,0,table_based,0
2024,42,Benue,0,0,0,table_based,1
2024,42,Borno,0,0,0,table_based,0
2024,42,Cross River,0,0,0,table_based,0
2024,42,Delta,0,0,0,table_based,0
2024,42,Ebonyi,0,0,0,table_based,1
2024,42,Edo,62,5,0,table_based,1
2024,42,Ekiti,0,0,0,table_based,0
2024,42,Enugu,0,0,0,table_based,0
2024,42,FCT,0,0,0,table_based,0
2024,42,Gombe,0,0,0,table_based,0
2024,42,Imo,0,0,0,table_based,0
2024,42,Jigawa,0,0,0,table_based,0
2024,42,Kaduna,0,0,0,table_based,0
2024,42,Kano,0,0,0,table_based,0
2024,42,Katsina,0,0,0,table_based,0
2024,42,Kebbi,0,0,0,table_based,0
2024,42,Kogi,0,0,0,table_based,1
2024,42,Kwara,0,0,0,table_based,0
2024,42,Lagos,0,0,0,table_based,0
2024,42,Nasarawa,0,0,0,table_based,0
2024,42,Niger,0,0,0,table_based,0
2024,42,Ogun,0,0,0,table_based,0
2024,42,Ondo,38,6,0,table_based,1
2024,42,Osun,0,0,0,table_based,0
2024,42,Oyo,0,0,0,table_based,0
2024,42,Plateau,11,1,0,table_based,0
2024,42,Rivers,0,0,0,table_based,0
2024,42,Sokoto,0,0,0,table_based,0
2024,42,Taraba,0,0,0,table_based,1
2024,42,Yobe,0,0,0,table_based,0
2024,42,Zamfara,0,0,0,table_based,0
2024,43,Abia,0,0,0,table_based,0
2024,43,Adamawa,0,0,0,table_based,0
2024,43,Akwa Ibom,0,0,0,table_based,0
2024,43,Anambra,0,0,0,table_based,0
2024,43,Bauchi,0,0,0,table_based,1
2024,43,Bayelsa,0,0,0,table_based,0
2024,43,Benue,0,0,0,table_based,1
2024,43,Borno,0,0,0,table_based,0
2024,43,Cross River,1,1,0,table_based,0
2024,43,Delta,0,0,0,table_based,0
2024,43,Ebonyi,0,0,0,table_based,1
2024,43,Edo,44,1,0,table_based,1
2024,43,Ekiti,0,0,0,table_based,0
2024,43,Enugu,0,0,0,table_based,0
2024,43,FCT,0,0,0,table_based,0
2024,43,Gombe,0,0,0,table_based,0
2024,43,Imo,0,0,0,table_based,0
2024,43,Jigawa,0,0,0,table_based,0
2024,43,Kaduna,0,0,0,table_based,0
2024,43,Kano,0,0,0,table_based,0
2024,43,Katsina,0,0,0,table_based,0
2024,43,Kebbi,0,0,0,table_based,0
2024,43,Kogi,0,0,0,table_based,1
2024,43,Kwara,0,0,0,table_based,0
2024,43,Lagos,0,0,0,table_based,0
2024,43,Nasarawa,0,0,0,table_based,0
2024,43,Niger,0,0,0,table_based,0
2024,43,Ogun,0,0,0,table_based,0
2024,43,Ondo,38,6,1,table_based,1
2024,43,Osun,0,0,0,table_based,0
2024,43,Oyo,0,0,0,table_based,0
2024,43,Plateau,0,0,0,table_based,0
2024,43,Rivers,0,0,0,table_based,0
2024,43,Sokoto,0,0,0,table_based,0
2024,43,Taraba,0,0,0,table_based,1
2024,43,Yobe,0,0,0,table_based,0
2024,43,Zamfara,0,0,0,table_based,0
2024,44,Abia,0,0,0,table_based,0
2024,44,Adamawa,0,0,0,table_based,0
2024,44,Akwa Ibom,0,0,0,table_based,0
2024,44,Anambra,0,0,0,table_based,0
2024,44,Bauchi,9,1,0,table_based,1
2024,44,Bayelsa,0,0,0,table_based,0
2024,44,Benue,0,0,0,table_based,1
2024,44,Borno,0,0,0,table_based,0
2024,44,Cross River,0,0,0,table_based,0
2024,44,Delta,0,0,0,table_based,0
2024,44,Ebonyi,0,0,0,table_based,1
2024,44,Edo,0,0,0,table_based,1
2024,44,Ekiti,0,0,0,table_based,0
2024,44,Enugu,0,0,0,table_based,0
2024,44,FCT,0,0,0,table_based,0
2024,44,Gombe,0,0,0,table_based,0
2024,44,Imo,0,0,0,table_based,0
2024,44,Jigawa,0,0,0,table_based,0
2024,44,Kaduna,0,0,0,table_based,0
2024,44,Kano,0,0,0,table_based,0
2024,44,Katsina,0,0,0,table_based,0
2024,44,Kebbi,0,0,0,table_based,0
2024,44,Kogi,0,0,0,table_based,1
2024,44,Kwara,0,0,0,table_based,0
2024,44,Lagos,0,0,0,table_based,0
2024,44,Nasarawa,0,0,0,table_based,0
2024,44,Niger,0,0,0,table_based,0
2024,44,Ogun,0,0,0,table_based,0
2024,44,Ondo,21,3,0,table_based,1
2024,44,Osun,0,0,0,table_based,0
2024,44,Oyo,0,0,0,table_based,0
2024,44,Plateau,0,0,0,table_based,0
2024,44,Rivers,0,0,0,table_based,0
2024,44,Sokoto,0,0,0,table_based,0
2024,44,Taraba,0,0,0,table_based,1
2024,44,Yobe,0,0,0,table_based,0
2024,44,Zamfara,0,0,0,table_based,0
2024,45,Abia,0,0,0,table_based,0
2024,45,Adamawa,0,0,0,table_based,0
2024,45,Akwa Ibom,0,0,0,table_based,0
2024,45,Anambra,0,0,0,table_based,0
2024,45,Bauchi,0,0,0,table_based,1
2024,45,Bayelsa,0,0,0,table_based,0
2024,45,Benue,0,0,0,table_based,1
2024,45,Borno,0,0,0,table_based,0
2024,45,Cross River,0,0,0,table_based,0
2024,45,Delta,0,0,0,table_based,0
2024,45,Ebonyi,0,0,0,table_based,1
2024,45,Edo,4,5,0,table_based,1
2024,45,Ekiti,0,0,0,table_based,0
2024,45,Enugu,2,1,0,table_based,0
2024,45,FCT,0,0,0,table_based,0
2024,45,Gombe,0,0,0,table_based,0
2024,45,Imo,0,0,0,table_based,0
2024,45,Jigawa,0,0,0,table_based,0
2024,45,Kaduna,0,0,0,table_based,0
2024,45,Kano,0,0,0,table_based,0
2024,45,Katsina,0,0,0,table_based,0
2024,45,Kebbi,0,0,0,table_based,0
2024,45,Kogi,0,0,0,table_based,1
2024,45,Kwara,0,0,0,table_based,0
2024,45,Lagos,0,0,0,table_based,0
2024,45,Nasarawa,0,0,0,table_based,0
2024,45,Niger,0,0,0,table_based,0
2024,45,Ogun,0,0,0,table_based,0
2024,45,Ondo,6,4,0,table_based,1
2024,45,Osun,0,0,0,table_based,0
2024,45,Oyo,0,0,0,table_based,0
2024,45,Plateau,0,0,0,table_based,0
2024,45,Rivers,0,0,0,table_based,0
2024,45,Sokoto,0,0,0,table_based,0
2024,45,Taraba,0,0,0,table_based,1
2024,45,Yobe,0,0,0,table_based,0
2024,45,Zamfara,0,0,0,table_based,0
2024,46,Abia,0,0,0,table_based,0
2024,46,Adamawa,0,0,0,table_based,0
2024,46,Akwa Ibom,0,0,0,table_based,0
2024,46,Anambra,0,0,0,table_based,0
2024,46,Bauchi,0,0,0,table_based,1
2024,46,Bayelsa,0,0,0,table_based,0
2024,46,Benue,0,0,0,table_based,1
2024,46,Borno,0,0,0,table_based,0
2024,46,Cross River,0,0,0,table_based,0
2024,46,Delta,0,0,0,table_based,0
2024,46,Ebonyi,0,0,0,table_based,1
2024,46,Edo,46,0,0,table_based,1
2024,46,Ekiti,0,0,0,table_based,0
2024,46,Enugu,0,0,0,table_based,0
2024,46,FCT,0,0,0,table_based,0
2024,46,Gombe,0,0,0,table_based,0
2024,46,Imo,0,0,0,table_based,0
2024,46,Jigawa,0,0,0,table_based,0
2024,46,Kaduna,0,0,0,table_based,0
2024,46,Kano,0,0,0,table_based,0
2024,46,Katsina,0,0,0,table_based,0
2024,46,Kebbi,0,0,0,table_based,0
2024,46,Kogi,4,1,0,table_based,1
2024,46,Kwara,0,0,0,table_based,0
2024,46,Lagos,0,0,0,table_based,0
2024,46,Nasarawa,0,0,0,table_based,0
2024,46,Niger,0,0,0,table_based,0
2024,46,Ogun,0,0,0,table_based,0
2024,46,Ondo,41,7,0,table_based,1
2024,46,Osun,0,0,0,table_based,0
2024,46,Oyo,0,0,0,table_based,0
2024,46,Plateau,0,0,0,table_based,0
2024,46,Rivers,0,0,0,table_based,0
2024,46,Sokoto,0,0,0,table_based,0
2024,46,Taraba,0,0,0,table_based,1
2024,46,Yobe,0,0,0,table_based,0
2024,46,Zamfara,0,0,0,table_based,0
2024,47,Abia,0,0,0,table_based,0
2024,47,Adamawa,0,0,0,table_based,0
2024,47,Akwa Ibom,0,0,0,table_based,0
2024,47,Anambra,0,0,0,table_based,0
2024,47,Bauchi,3,5,0,table_based,1
2024,47,Bayelsa,0,0,0,table_based,0
2024,47,Benue,0,0,0,table_based,1
2024,47,Borno,0,0,0,table_based,0
2024,47,Cross River,0,0,0,table_based,0
2024,47,Delta,0,0,0,table_based,0
2024,47,Ebonyi,0,0,0,table_based,1
2024,47,Edo,4,4,3,table_based,1
2024,47,Ekiti,0,0,0,table_based,0
2024,47,Enugu,1,1,0,table_based,0
2024,47,FCT,0,0,0,table_based,0
2024,47,Gombe,0,0,0,table_based,0
2024,47,Imo,0,0,0,table_based,0
2024,47,Jigawa,0,0,0,table_based,0
2024,47,Kaduna,0,0,0,table_based,0
2024,47,Kano,0,0,0,table_based,0
2024,47,Katsina,0,0,0,table_based,0
2024,47,Kebbi,0,0,0,table_based,0
2024,47,Kogi,0,0,0,table_based,1
2024,47,Kwara,0,0,0,table_based,0
2024,47,Lagos,0,0,0,table_based,0
2024,47,Nasarawa,0,0,0,table_based,0
2024,47,Niger,0,0,0,table_based,0
2024,47,Ogun,0,0,0,table_based,0
2024,47,Ondo,6,3,1,table_based,1
2024,47,Osun,0,0,0,table_based,0
2024,47,Oyo,0,0,0,table_based,0
2024,47,Plateau,0,0,0,table_based,0
2024,47,Rivers,0,0,0,table_based,0
2024,47,Sokoto,0,0,0,table_based,0
2024,47,Taraba,0,0,0,table_based,1
2024,47,Yobe,0,0,0,table_based,0
2024,47,Zamfara,0,0,0,table_based,0
2024,48,Abia,0,0,0,table_based,0
2024,48,Adamawa,0,0,0,table_based,0
2024,48,Akwa Ibom,0,0,0,table_based,0
2024,48,Anambra,0,0,0,table_based,0
2024,48,Bauchi,14,10,1,table_based,1
2024,48,Bayelsa,0,0,0,table_based,0
2024,48,Benue,0,0,0,table_based,1
2024,48,Borno,0,0,0,table_based,0
2024,48,Cross River,0,0,0,table_based,0
2024,48,Delta,0,0,0,table_based,0
2024,48,Ebonyi,1,1,0,table_based,1
2024,48,Edo,5,5,1,table_based,1
2024,48,Ekiti,0,0,0,table_based,0
2024,48,Enugu,0,0,0,table_based,0
2024,48,FCT,0,0,0,table_based,0
2024,48,Gombe,1,1,0,table_based,0
2024,48,Imo,0,0,0,table_based,0
2024,48,Jigawa,0,0,0,table_based,0
2024,48,Kaduna,0,0,0,table_based,0
2024,48,Kano,0,0,0,table_based,0
2024,48,Katsina,0,0,0,table_based,0
2024,48,Kebbi,0,0,0,table_based,0
2024,48,Kogi,0,0,0,table_based,1
2024,48,Kwara,0,0,0,table_based,0
2024,48,Lagos,0,0,0,table_based,0
2024,48,Nasarawa,0,0,0,table_based,0
2024,48,Niger,0,0,0,table_based,0
2024,48,Ogun,0,0,0,table_based,0
2024,48,Ondo,8,8,2,table_based,1
2024,48,Osun,0,0,0,table_based,0
2024,48,Oyo,0,0,0,table_based,0
2024,48,Plateau,0,0,0,table_based,0
2024,48,Rivers,0,0,0,table_based,0
2024,48,Sokoto,0,0,0,table_based,0
2024,48,Taraba,0,0,0,table_based,1
2024,48,Yobe,0,0,0,table_based,0
2024,48,Zamfara,0,0,0,table_based,0
2024,49,Abia,0,0,0,table_based,0
2024,49,Adamawa,1,1,0,table_based,0
2024,49,Akwa Ibom,0,0,0,table_based,0
2024,49,Anambra,0,0,0,table_based,0
2024,49,Bauchi,44,14,2,table_based,1
2024,49,Bayelsa,0,0,0,table_based,0
2024,49,Benue,0,0,0,table_based,1
2024,49,Borno,0,0,0,table_based,0
2024,49,Cross River,0,0,0,table_based,0
2024,49,Delta,0,0,0,table_based,0
2024,49,Ebonyi,0,0,0,table_based,1
2024,49,Edo,15,14,2,table_based,1
2024,49,Ekiti,0,0,0,table_based,0
2024,49,Enugu,2,1,0,table_based,0
2024,49,FCT,0,0,0,table_based,0
2024,49,Gombe,0,0,0,table_based,0
2024,49,Imo,0,0,0,table_based,0
2024,49,Jigawa,0,0,0,table_based,0
2024,49,Kaduna,0,0,0,table_based,0
2024,49,Kano,0,0,0,table_based,0
2024,49,Katsina,0,0,0,table_based,0
2024,49,Kebbi,0,0,0,table_based,0
2024,49,Kogi,0,0,0,table_based,1
2024,49,Kwara,0,0,0,table_based,0
2024,49,Lagos,0,0,0,table_based,0
2024,49,Nasarawa,0,0,0,table_based,0
2024,49,Niger,0,0,0,table_based,0
2024,49,Ogun,0,0,0,table_based,0
2024,49,Ondo,13,8,2,table_based,1
2024,49,Osun,0,0,0,table_based,0
2024,49,Oyo,0,0,0,table_based,0
2024,49,Plateau,0,0,0,table_based,0
2024,49,Rivers,0,0,0,table_based,0
2024,49,Sokoto,0,0,0,table_based,0
2024,49,Taraba,2,1,0,table_based,1
2024,49,Yobe,0,0,0,table_based,0
2024,49,Zamfara,0,0,0,table_based,0
2024,50,Abia,0,0,0,table_based,0
2024,50,Adamawa,0,0,0,table_based,0
2024,50,Akwa Ibom,0,0,0,table_based,0
2024,50,Anambra,0,0,0,table_based,0
2024,50,Bauchi,45,10,4,table_based,1
2024,50,Bayelsa,0,0,0,table_based,0
2024,50,Benue,0,0,0,table_based,1
2024,50,Borno,0,0,0,table_based,0
2024,50,Cross River,0,0,0,table_based,0
2024,50,Delta,0,0,0,table_based,0
